Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2018-12-14,248.671768,1932.4455970000097,1664.6776709999967,-0.10876397649533398,-0.1415246866119373,-0.1487858621219179
2018-12-17,243.793243,1937.7176290000098,1646.1135869999969,-0.1262485396065276,-0.13918262361651934,-0.1582783969428263
2018-12-18,243.525909,1924.18186500001,1634.1560089999966,-0.12720666079987342,-0.1451957912109324,-0.16439276948815262
2018-12-19,239.878937,1876.2828690000097,1634.677066999997,-0.1402773557535235,-0.16647458201669174,-0.16412633236102503
2018-12-20,235.974197,1823.0828050000098,1650.3870869999969,-0.15427188749473675,-0.1901083348558743,-0.1560931909527461
2018-12-21,231.139191,1768.5940890000097,1668.709262999997,-0.17160047913872745,-0.21431456224816503,-0.1467243530572262
2018-12-24,225.031799,1818.7118890000097,1634.600099999997,-0.19348928382227415,-0.19205008343017738,-0.16416568856774982
2018-12-26,236.40152,1891.9715930000098,1629.155321999997,-0.15274036803703905,-0.15950497714219092,-0.16694981434293565
2018-12-27,238.216446,1894.37508900001,1630.077167999997,-0.14623569947653237,-0.15843724101288914,-0.16647843879569535
2018-12-28,237.909164,1917.94071300001,1630.3057619999977,-0.1473369937246778,-0.14796837892435644,-0.16636154983393148
2018-12-31,239.992966,1903.1380370000097,1592.0507519999974,-0.13986867746510523,-0.15454436323036225,-0.18592281741380268
2019-01-02,240.24263,1831.9667130000093,1591.5263549999975,-0.13897388529644916,-0.186161721447326,-0.1861909619008929
2019-01-03,234.509766,1938.4483330000094,1575.8161509999975,-0.1595203870394738,-0.13885801352329485,-0.194224197395495
2019-01-04,242.364868,1954.6197210000091,1571.9942509999976,-0.13136781496823036,-0.13167398857440527,-0.1961784828227765
2019-01-07,244.275818,1973.1801450000091,1567.4041629999974,-0.12451899777915476,-0.12342865124912628,-0.19852557251333358
2019-01-08,246.570862,1982.7095570000092,1571.6595229999975,-0.11629359324377431,-0.11919527724584045,-0.1963496422075074
2019-01-09,247.723206,1986.2112570000095,1573.4135129999977,-0.11216360899775624,-0.11763967174286638,-0.19545275921826177
2019-01-10,248.597061,1982.1638330000094,1569.1739809999979,-0.10903172530390781,-0.11943771128002512,-0.1976205960549381
2019-01-11,248.693115,1967.8658610000093,1564.3906009999982,-0.10868746915577232,-0.12578948439724458,-0.20006652342801157
2019-01-14,247.175873,2009.5571490000093,1593.9301549999982,-0.11412524256145407,-0.10726842404402437,-0.18496180590254108
2019-01-15,250.008698,2018.635997000009,1599.379398999998,-0.10397243869236106,-0.10323520991675372,-0.18217539648866288
2019-01-16,250.613632,2029.652477000009,1634.3874489999985,-0.10180436397692827,-0.09834121645317828,-0.1642744252564109
2019-01-17,252.514999,2046.1806810000087,1675.5216409999982,-0.09498989212138986,-0.0909986785154121,-0.14324092045811687
2019-01-18,255.876007,2015.2833270000087,1648.7912689999985,-0.08294408801190456,-0.1047246098943806,-0.15690919447507545
2019-01-22,252.418961,2025.6058560000085,1651.9602709999983,-0.0953340909257564,-0.10013889926325636,-0.15528876107084566
2019-01-23,252.947128,2025.7244330000085,1652.7667609999985,-0.09344114802913306,-0.10008622226816077,-0.15487637151218403
2019-01-24,253.081543,2042.0747930000082,1665.6155449999983,-0.09295940661126767,-0.09282269027181489,-0.14830629083778457
2019-01-25,255.223007,2011.498218000008,1653.9769069999984,-0.08528443057684154,-0.10640611784473542,-0.1542575770139809
2019-01-28,253.283234,2009.8410880000076,1651.9602709999983,-0.09223654898145961,-0.10714228614788635,-0.15528876107084566
2019-01-29,252.947128,2057.7118060000075,1675.9867309999986,-0.09344114802913306,-0.08587605764398443,-0.14300310193607946
2019-01-30,256.951538,2081.880754000007,1689.5262829999983,-0.07908940044803103,-0.07513917312792351,-0.13607980484156623
2019-01-31,259.20813,2083.614396000007,1690.2755509999984,-0.07100180732506578,-0.07436901490894787,-0.1356966751067411
2019-02-01,259.333008,2111.1856850000067,1701.2223289999984,-0.07055424637740237,-0.062120664424187844,-0.13009916373253294
2019-02-04,261.157471,2124.9674740000064,1707.7910509999983,-0.06401539734669381,-0.05599820196046301,-0.1267403218788833
2019-02-05,262.252258,2121.3648170000074,1705.7168329999986,-0.06009169655704649,-0.05759865689792942,-0.1278009498415209
2019-02-06,261.906555,2097.487993000008,1690.7366089999985,-0.06133069111405465,-0.06820576738938777,-0.1354609183023946
2019-02-07,259.409851,2095.360949000008,1706.3978009999987,-0.07027884217569114,-0.06915069166944243,-0.1274527445407947
2019-02-08,259.726715,2099.265490000008,1710.7344709999988,-0.06914320617799397,-0.06741612689627874,-0.12523523728421315
2019-02-11,259.870758,2136.0977960000077,1737.4321589999981,-0.06862695814724162,-0.05105363499211224,-0.11158367586175111
2019-02-12,263.212524,2149.0770570000086,1742.2397769999984,-0.05665011708773282,-0.04528768992653365,-0.1091253546609513
2019-02-13,264.067139,2140.2340690000087,1734.039640999999,-0.05358718927588946,-0.049216124913977644,-0.11331840164975937
2019-02-14,263.481415,2168.4124440000087,1770.1961909999982,-0.055686415628883545,-0.036698080759748675,-0.09483015790560745
2019-02-15,266.3526,2169.846984000008,1769.3258909999977,-0.045396130074046304,-0.03606079649261129,-0.09527517598754676
2019-02-19,266.813568,2173.362210000008,1777.3524389999984,-0.043744027422478404,-0.03449918215963099,-0.0911708912632534
2019-02-20,267.351318,2164.467864000008,1765.163726999998,-0.041816739192317764,-0.038450432575987126,-0.09740345157067432
2019-02-21,266.400696,2185.1223740000087,1777.5600269999986,-0.04522375470497564,-0.02927481232946938,-0.09106474348249538
2019-02-22,268.052338,2193.9763400000083,1770.0692389999986,-0.039304293641211796,-0.025341500443030296,-0.09489507337790226
2019-02-25,268.417236,2194.1520270000083,1766.6205729999986,-0.03799650448154812,-0.02526345273363173,-0.09665850981196944
2019-02-26,268.225189,2189.702960000008,1762.7478309999983,-0.038684798154700384,-0.027239919337938345,-0.0986387927220983
2019-02-27,268.109924,2185.3296730000084,1757.5115129999992,-0.03909790624926024,-0.02918272121225185,-0.10131632482916808
2019-02-28,267.610535,2196.8666910000084,1780.9853289999983,-0.04088770920969087,-0.0240574824171782,-0.08931325396611933
2019-03-01,269.281525,2190.973894000009,1779.9901469999988,-0.03489890519348249,-0.026675315881240613,-0.08982212904921727
2019-03-04,268.302002,2189.0397550000084,1773.6404129999987,-0.03840950147255562,-0.027534543476956164,-0.0930689938607806
2019-03-05,267.937073,2163.119868000008,1758.2007789999986,-0.03971740173577154,-0.039049270282126125,-0.10096387643980165
2019-03-06,266.31424,2136.981186000009,1743.201626999999,-0.04553361175979065,-0.05066119522135115,-0.10863352351983513
2019-03-07,264.086334,2125.0917230000086,1752.192716999999,-0.05351839467323405,-0.05594300521941087,-0.10403603113061077
2019-03-08,263.558197,2177.285169000008,1792.9797689999994,-0.055411230050290916,-0.0327564353199985,-0.08318003245315331
2019-03-11,267.380127,2190.689251000008,1801.3425009999996,-0.04171348815257303,-0.026801766524409465,-0.07890384383496307
2019-03-12,268.388397,2206.7917020000077,1818.8818669999996,-0.03809986304085933,-0.019648366351074364,-0.0699352869973805
2019-03-13,270.164978,2203.9011730000075,1817.3006289999992,-0.03173262240631347,-0.020932463452169814,-0.07074383520127503
2019-03-14,269.992035,2220.830977000007,1827.5605129999988,-0.03235244761949563,-0.0134115175497026,-0.06549755932100654
2019-03-15,271.326019,2228.5327260000076,1839.7032749999998,-0.027571468237956753,-0.009990069930853163,-0.059288495027448374
2019-03-18,272.309814,2220.125133000007,1845.0884089999995,-0.024045561172608587,-0.013725083763439172,-0.05653486753846182
2019-03-19,272.377319,2210.2673870000067,1839.3299329999993,-0.02380362422797455,-0.01810431782818478,-0.059479399245244036
2019-03-20,271.557465,2227.646592000007,1890.4530949999994,-0.026741969118072473,-0.010383728704241313,-0.033338147382779626
2019-03-21,274.624664,2158.887930000007,1832.335790999999,-0.015749172219401197,-0.04092927886111508,-0.06305577481418567
2019-03-22,269.339142,2155.1692340000072,1829.6299749999994,-0.034692406697978795,-0.04258128330509581,-0.06443936328528765
2019-03-25,269.136566,2176.7173590000075,1842.7071849999995,-0.03541843615499962,-0.03300868090375619,-0.05775247955402818
2019-03-26,271.142761,2155.112292000006,1828.6968709999994,-0.0282282622620994,-0.0426065793865853,-0.0649164954837591
2019-03-27,269.724884,2169.007887000007,1837.4806209999997,-0.03330991294348573,-0.03643355941083115,-0.060425024063291644
2019-03-28,270.747253,2187.427598000007,1848.4440589999995,-0.02964575721948548,-0.028250732842367343,-0.05481899378612476
