Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2017-09-05,55.452354,1474.9601639999983,2456.4159839999984,-0.009688991609376973,-0.012412471871207864,-0.014584476862951057
2017-09-06,55.49995,1481.5925599999982,2469.9011239999977,-0.008838985444528547,-0.007971625446279385,-0.009174779818871048
2017-09-07,55.690304,1468.1430369999985,2440.0046409999977,-0.005439496548327871,-0.01697700843781702,-0.021168049129645428
2017-09-08,55.233444,1489.6969689999983,2489.6558529999984,-0.013598455630449813,-0.0025451648227267087,-0.0012499752504415707
2017-09-11,56.013924,1492.0817489999984,2498.0078429999985,0.0,-0.0009483901824246521,0.0
2017-09-12,56.147182,1487.3905049999983,2493.5450459999984,0.0,-0.004089501501149839,-0.001786542429202509
2017-09-13,56.071033,1476.099028999998,2482.824661999998,-0.0013562390361817611,-0.011649923229099524,-0.006078115824394659
2017-09-14,55.880669,1488.0134899999982,2494.0542409999985,-0.004746685238806836,-0.0036723700889069733,-0.00158270199634436
2017-09-15,56.108963,1490.6655679999978,2496.562993999998,-0.0006806931111876802,-0.0018966210074392587,-0.0005784005058467878
2017-09-18,56.156738,1502.572623999998,2507.725026999998,0.0,0.0,0.0
2017-09-19,56.405079,1492.488296999998,2489.5884229999983,0.0,-0.00671137410526923,-0.007232293734252271
2017-09-20,56.175838,1479.9387699999984,2466.3404109999988,-0.004064190744241358,-0.015063401022005873,-0.016502852407828783
2017-09-21,55.870167,1480.4534989999981,2467.857959999999,-0.00948340130859493,-0.014720835882871763,-0.015897702726878404
2017-09-22,55.898819,1456.9081549999978,2421.2445359999983,-0.008975432868376987,-0.030390856502121588,-0.034485635414125415
2017-09-25,55.239731,1464.228868999998,2435.5859699999983,-0.02066033805218148,-0.025518736590531832,-0.028766733283473345
2017-09-26,55.440323,1481.273166999998,2472.355287999999,-0.017104062561458355,-0.01417532614383643,-0.01410431312013194
2017-09-27,56.003895,1482.5522199999982,2475.9745809999986,-0.007112550981446253,-0.01332408409432051,-0.01266105560145192
2017-09-28,56.070759,1503.286263999998,2498.3814639999987,-0.005927125817871803,0.0,-0.0037259120913974986
2017-09-29,56.452839,1508.7965309999986,2503.547842999999,0.0,0.0,-0.001665726487164454
2017-10-02,56.538811,1516.416718999998,2510.6331029999988,0.0,0.0,0.0
2017-10-03,56.672543,1514.0968439999986,2508.466075999999,0.0,-0.0015298400307333093,-0.0008631396588416607
2017-10-04,56.634331,1541.7838069999982,2533.9751549999983,-0.0006742594910553734,0.0,0.0
2017-10-05,57.178802,1545.2120539999987,2537.059541999999,0.0,0.0,0.0
2017-10-06,57.264767,1551.7664109999985,2545.3806459999987,0.0,0.0,0.0
